characterId	family	index	value	sourcePath	line
107	CFLAG	171	1	original-game/CSV/Chara107_赤坂姫乃.csv	75
107	CFLAG	174	2	original-game/CSV/Chara107_赤坂姫乃.csv	76
107	CFLAG	175	0	original-game/CSV/Chara107_赤坂姫乃.csv	77
107	CFLAG	176	2	original-game/CSV/Chara107_赤坂姫乃.csv	78
107	CFLAG	177	3	original-game/CSV/Chara107_赤坂姫乃.csv	79
107	CFLAG	600	1	original-game/CSV/Chara107_赤坂姫乃.csv	80
107	CFLAG	602	3	original-game/CSV/Chara107_赤坂姫乃.csv	81
107	CFLAG	620	100	original-game/CSV/Chara107_赤坂姫乃.csv	82
107	CSTR	9	私	original-game/CSV/Chara107_赤坂姫乃.csv	83
108	BASE	0	2200	original-game/CSV/Chara108_桜野環.csv	5
108	BASE	1	1900	original-game/CSV/Chara108_桜野環.csv	6
108	BASE	9	18	original-game/CSV/Chara108_桜野環.csv	7
108	BASE	30	1300	original-game/CSV/Chara108_桜野環.csv	8
108	BASE	31	130	original-game/CSV/Chara108_桜野環.csv	9
108	BASE	11	3	original-game/CSV/Chara108_桜野環.csv	10
108	BASE	12	14	original-game/CSV/Chara108_桜野環.csv	11
108	BASE	13	2	original-game/CSV/Chara108_桜野環.csv	12
108	BASE	20	160	original-game/CSV/Chara108_桜野環.csv	13
108	BASE	21	44	original-game/CSV/Chara108_桜野環.csv	14
108	BASE	22	84	original-game/CSV/Chara108_桜野環.csv	15
108	BASE	23	54	original-game/CSV/Chara108_桜野環.csv	16
108	BASE	24	83	original-game/CSV/Chara108_桜野環.csv	17
108	ABL	50	5	original-game/CSV/Chara108_桜野環.csv	18
108	ABL	51	3	original-game/CSV/Chara108_桜野環.csv	19
108	ABL	52	5	original-game/CSV/Chara108_桜野環.csv	20
108	TALENT	0	1	original-game/CSV/Chara108_桜野環.csv	21
108	TALENT	2	1	original-game/CSV/Chara108_桜野環.csv	22
108	TALENT	13	1	original-game/CSV/Chara108_桜野環.csv	23
108	TALENT	24	1	original-game/CSV/Chara108_桜野環.csv	24
108	TALENT	27	1	original-game/CSV/Chara108_桜野環.csv	25
108	TALENT	30	1	original-game/CSV/Chara108_桜野環.csv	26
108	TALENT	35	1	original-game/CSV/Chara108_桜野環.csv	27
108	TALENT	41	1	original-game/CSV/Chara108_桜野環.csv	28
108	TALENT	43	1	original-game/CSV/Chara108_桜野環.csv	29
108	TALENT	52	1	original-game/CSV/Chara108_桜野環.csv	30
108	TALENT	56	1	original-game/CSV/Chara108_桜野環.csv	31
108	TALENT	62	1	original-game/CSV/Chara108_桜野環.csv	32
108	TALENT	70	1	original-game/CSV/Chara108_桜野環.csv	33
108	TALENT	72	1	original-game/CSV/Chara108_桜野環.csv	34
108	TALENT	102	1	original-game/CSV/Chara108_桜野環.csv	35
108	TALENT	106	1	original-game/CSV/Chara108_桜野環.csv	36
108	TALENT	111	1	original-game/CSV/Chara108_桜野環.csv	37
108	TALENT	113	1	original-game/CSV/Chara108_桜野環.csv	38
108	TALENT	140	1	original-game/CSV/Chara108_桜野環.csv	39
108	TALENT	220	1	original-game/CSV/Chara108_桜野環.csv	40
108	TALENT	326	1	original-game/CSV/Chara108_桜野環.csv	41
108	TALENT	407	1	original-game/CSV/Chara108_桜野環.csv	42
108	TALENT	521	1	original-game/CSV/Chara108_桜野環.csv	43
108	TALENT	560	1	original-game/CSV/Chara108_桜野環.csv	44
108	RELATION	15	500	original-game/CSV/Chara108_桜野環.csv	45
108	RELATION	26	500	original-game/CSV/Chara108_桜野環.csv	46
108	RELATION	80	120	original-game/CSV/Chara108_桜野環.csv	47
108	CFLAG	6	13	original-game/CSV/Chara108_桜野環.csv	48
108	CFLAG	16	-1	original-game/CSV/Chara108_桜野環.csv	49
108	CFLAG	40	15	original-game/CSV/Chara108_桜野環.csv	50
108	CFLAG	41	17	original-game/CSV/Chara108_桜野環.csv	51
108	CFLAG	170	3	original-game/CSV/Chara108_桜野環.csv	52
108	CFLAG	171	1	original-game/CSV/Chara108_桜野環.csv	53
108	CFLAG	174	16	original-game/CSV/Chara108_桜野環.csv	54
108	CFLAG	175	2	original-game/CSV/Chara108_桜野環.csv	55
108	CFLAG	176	16	original-game/CSV/Chara108_桜野環.csv	56
108	CFLAG	177	2	original-game/CSV/Chara108_桜野環.csv	57
108	CFLAG	600	3	original-game/CSV/Chara108_桜野環.csv	58
108	CFLAG	602	5	original-game/CSV/Chara108_桜野環.csv	59
108	CFLAG	620	100	original-game/CSV/Chara108_桜野環.csv	60
108	CSTR	9	わたし	original-game/CSV/Chara108_桜野環.csv	61
109	BASE	0	2900	original-game/CSV/Chara109_マルチナ・パラディスス.csv	5
109	BASE	1	2600	original-game/CSV/Chara109_マルチナ・パラディスス.csv	6
109	BASE	30	22000	original-game/CSV/Chara109_マルチナ・パラディスス.csv	7
109	BASE	31	180	original-game/CSV/Chara109_マルチナ・パラディスス.csv	8
109	BASE	50	20	original-game/CSV/Chara109_マルチナ・パラディスス.csv	9
109	BASE	9	30	original-game/CSV/Chara109_マルチナ・パラディスス.csv	10
109	BASE	11	3	original-game/CSV/Chara109_マルチナ・パラディスス.csv	11
109	BASE	12	25	original-game/CSV/Chara109_マルチナ・パラディスス.csv	12
109	BASE	13	4	original-game/CSV/Chara109_マルチナ・パラディスス.csv	13
109	BASE	20	176	original-game/CSV/Chara109_マルチナ・パラディスス.csv	14
109	BASE	21	49	original-game/CSV/Chara109_マルチナ・パラディスス.csv	15
109	BASE	22	90	original-game/CSV/Chara109_マルチナ・パラディスス.csv	16
109	BASE	23	57	original-game/CSV/Chara109_マルチナ・パラディスス.csv	17
109	BASE	24	91	original-game/CSV/Chara109_マルチナ・パラディスス.csv	18
109	ABL	0	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	19
109	ABL	1	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	20
109	ABL	2	3	original-game/CSV/Chara109_マルチナ・パラディスス.csv	21
109	ABL	3	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	22
109	ABL	11	3	original-game/CSV/Chara109_マルチナ・パラディスス.csv	23
109	ABL	12	5	original-game/CSV/Chara109_マルチナ・パラディスス.csv	24
109	ABL	13	3	original-game/CSV/Chara109_マルチナ・パラディスス.csv	25
109	ABL	14	3	original-game/CSV/Chara109_マルチナ・パラディスス.csv	26
109	ABL	15	3	original-game/CSV/Chara109_マルチナ・パラディスス.csv	27
109	ABL	17	5	original-game/CSV/Chara109_マルチナ・パラディスス.csv	28
109	ABL	20	5	original-game/CSV/Chara109_マルチナ・パラディスス.csv	29
109	ABL	50	8	original-game/CSV/Chara109_マルチナ・パラディスス.csv	30
109	ABL	51	10	original-game/CSV/Chara109_マルチナ・パラディスス.csv	31
109	ABL	52	6	original-game/CSV/Chara109_マルチナ・パラディスス.csv	32
109	ABL	72	5	original-game/CSV/Chara109_マルチナ・パラディスス.csv	33
109	EXP	0	50	original-game/CSV/Chara109_マルチナ・パラディスス.csv	34
109	EXP	1	20	original-game/CSV/Chara109_マルチナ・パラディスス.csv	35
109	EXP	2	20	original-game/CSV/Chara109_マルチナ・パラディスス.csv	36
109	EXP	5	70	original-game/CSV/Chara109_マルチナ・パラディスス.csv	37
109	EXP	10	50	original-game/CSV/Chara109_マルチナ・パラディスス.csv	38
109	EXP	12	30	original-game/CSV/Chara109_マルチナ・パラディスス.csv	39
109	EXP	20	20	original-game/CSV/Chara109_マルチナ・パラディスス.csv	40
109	EXP	21	30	original-game/CSV/Chara109_マルチナ・パラディスス.csv	41
109	EXP	22	30	original-game/CSV/Chara109_マルチナ・パラディスス.csv	42
109	EXP	23	200	original-game/CSV/Chara109_マルチナ・パラディスス.csv	43
109	EXP	50	30	original-game/CSV/Chara109_マルチナ・パラディスス.csv	44
109	EXP	52	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	45
109	EXP	60	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	46
109	EXP	72	300	original-game/CSV/Chara109_マルチナ・パラディスス.csv	47
109	TALENT	15	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	48
109	TALENT	21	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	49
109	TALENT	31	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	50
109	TALENT	33	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	51
109	TALENT	36	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	52
109	TALENT	41	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	53
109	TALENT	42	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	54
109	TALENT	45	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	55
109	TALENT	50	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	56
109	TALENT	52	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	57
109	TALENT	55	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	58
109	TALENT	56	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	59
109	TALENT	70	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	60
109	TALENT	80	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	61
109	TALENT	83	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	62
109	TALENT	91	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	63
109	TALENT	93	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	64
109	TALENT	99	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	65
109	TALENT	104	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	66
109	TALENT	111	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	67
109	TALENT	113	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	68
109	TALENT	114	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	69
109	TALENT	152	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	70
109	TALENT	155	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	71
109	TALENT	186	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	72
109	TALENT	211	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	73
109	TALENT	212	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	74
109	TALENT	325	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	75
109	TALENT	402	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	76
109	TALENT	408	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	77
109	TALENT	500	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	78
109	TALENT	532	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	79
109	RELATION	9	10	original-game/CSV/Chara109_マルチナ・パラディスス.csv	80
109	RELATION	10	50	original-game/CSV/Chara109_マルチナ・パラディスス.csv	81
109	RELATION	13	200	original-game/CSV/Chara109_マルチナ・パラディスス.csv	82
109	RELATION	86	500	original-game/CSV/Chara109_マルチナ・パラディスス.csv	83
109	RELATION	93	200	original-game/CSV/Chara109_マルチナ・パラディスス.csv	84
109	RELATION	97	200	original-game/CSV/Chara109_マルチナ・パラディスス.csv	85
109	RELATION	206	200	original-game/CSV/Chara109_マルチナ・パラディスス.csv	86
109	CFLAG	6	12	original-game/CSV/Chara109_マルチナ・パラディスス.csv	87
109	CFLAG	16	0	original-game/CSV/Chara109_マルチナ・パラディスス.csv	88
109	CFLAG	41	222	original-game/CSV/Chara109_マルチナ・パラディスス.csv	89
109	CFLAG	170	0	original-game/CSV/Chara109_マルチナ・パラディスス.csv	90
109	CFLAG	171	4	original-game/CSV/Chara109_マルチナ・パラディスス.csv	91
109	CFLAG	174	19	original-game/CSV/Chara109_マルチナ・パラディスス.csv	92
109	CFLAG	175	13	original-game/CSV/Chara109_マルチナ・パラディスス.csv	93
109	CFLAG	176	19	original-game/CSV/Chara109_マルチナ・パラディスス.csv	94
109	CFLAG	177	13	original-game/CSV/Chara109_マルチナ・パラディスス.csv	95
109	CFLAG	600	4	original-game/CSV/Chara109_マルチナ・パラディスス.csv	96
109	CFLAG	603	8	original-game/CSV/Chara109_マルチナ・パラディスス.csv	97
109	CFLAG	620	999999	original-game/CSV/Chara109_マルチナ・パラディスス.csv	98
109	CFLAG	633	1	original-game/CSV/Chara109_マルチナ・パラディスス.csv	99
109	CSTR	9	私	original-game/CSV/Chara109_マルチナ・パラディスス.csv	100
109	CSTR	0	ヨハン・J・パプテスマ	original-game/CSV/Chara109_マルチナ・パラディスス.csv	101
109	CSTR	1	ヨハン・J・パプテスマ	original-game/CSV/Chara109_マルチナ・パラディスス.csv	102
109	CSTR	3	ヨハン・J・パプテスマ	original-game/CSV/Chara109_マルチナ・パラディスス.csv	103
10	BASE	0	2300	original-game/CSV/Chara10_桐生歌音.csv	5
10	BASE	1	1600	original-game/CSV/Chara10_桐生歌音.csv	6
10	BASE	30	1200	original-game/CSV/Chara10_桐生歌音.csv	7
10	BASE	31	120	original-game/CSV/Chara10_桐生歌音.csv	8
10	BASE	9	17	original-game/CSV/Chara10_桐生歌音.csv	9
10	BASE	11	12	original-game/CSV/Chara10_桐生歌音.csv	10
10	BASE	12	23	original-game/CSV/Chara10_桐生歌音.csv	11
10	BASE	13	4	original-game/CSV/Chara10_桐生歌音.csv	12
10	BASE	20	168	original-game/CSV/Chara10_桐生歌音.csv	13
10	BASE	21	46	original-game/CSV/Chara10_桐生歌音.csv	14
10	BASE	22	84	original-game/CSV/Chara10_桐生歌音.csv	15
10	BASE	23	56	original-game/CSV/Chara10_桐生歌音.csv	16
10	BASE	24	82	original-game/CSV/Chara10_桐生歌音.csv	17
10	ABL	10	3	original-game/CSV/Chara10_桐生歌音.csv	18
10	ABL	15	5	original-game/CSV/Chara10_桐生歌音.csv	19
10	ABL	20	4	original-game/CSV/Chara10_桐生歌音.csv	20
10	ABL	50	3	original-game/CSV/Chara10_桐生歌音.csv	21
10	ABL	51	4	original-game/CSV/Chara10_桐生歌音.csv	22
10	ABL	52	9	original-game/CSV/Chara10_桐生歌音.csv	23
10	EXP	73	80	original-game/CSV/Chara10_桐生歌音.csv	24
10	TALENT	0	1	original-game/CSV/Chara10_桐生歌音.csv	25
10	TALENT	2	1	original-game/CSV/Chara10_桐生歌音.csv	26
10	TALENT	16	1	original-game/CSV/Chara10_桐生歌音.csv	27
10	TALENT	23	1	original-game/CSV/Chara10_桐生歌音.csv	28
10	TALENT	25	1	original-game/CSV/Chara10_桐生歌音.csv	29
10	TALENT	27	1	original-game/CSV/Chara10_桐生歌音.csv	30
10	TALENT	40	1	original-game/CSV/Chara10_桐生歌音.csv	31
10	TALENT	50	1	original-game/CSV/Chara10_桐生歌音.csv	32
10	TALENT	56	1	original-game/CSV/Chara10_桐生歌音.csv	33
10	TALENT	70	1	original-game/CSV/Chara10_桐生歌音.csv	34
10	TALENT	81	1	original-game/CSV/Chara10_桐生歌音.csv	35
10	TALENT	87	1	original-game/CSV/Chara10_桐生歌音.csv	36
10	TALENT	93	1	original-game/CSV/Chara10_桐生歌音.csv	37
10	TALENT	99	1	original-game/CSV/Chara10_桐生歌音.csv	38
10	TALENT	113	1	original-game/CSV/Chara10_桐生歌音.csv	39
10	TALENT	125	1	original-game/CSV/Chara10_桐生歌音.csv	40
10	TALENT	140	1	original-game/CSV/Chara10_桐生歌音.csv	41
10	TALENT	205	1	original-game/CSV/Chara10_桐生歌音.csv	42
10	TALENT	211	1	original-game/CSV/Chara10_桐生歌音.csv	43
10	TALENT	220	1	original-game/CSV/Chara10_桐生歌音.csv	44
10	TALENT	325	1	original-game/CSV/Chara10_桐生歌音.csv	45
10	TALENT	410	1	original-game/CSV/Chara10_桐生歌音.csv	46
10	TALENT	502	1	original-game/CSV/Chara10_桐生歌音.csv	47
10	RELATION	0	250	original-game/CSV/Chara10_桐生歌音.csv	48
10	RELATION	9	200	original-game/CSV/Chara10_桐生歌音.csv	49
10	RELATION	11	200	original-game/CSV/Chara10_桐生歌音.csv	50
10	RELATION	17	50	original-game/CSV/Chara10_桐生歌音.csv	51
10	RELATION	26	200	original-game/CSV/Chara10_桐生歌音.csv	52
10	RELATION	86	1	original-game/CSV/Chara10_桐生歌音.csv	53
10	RELATION	92	50	original-game/CSV/Chara10_桐生歌音.csv	54
10	RELATION	93	150	original-game/CSV/Chara10_桐生歌音.csv	55
10	RELATION	95	500	original-game/CSV/Chara10_桐生歌音.csv	56
10	CFLAG	1	2	original-game/CSV/Chara10_桐生歌音.csv	57
10	CFLAG	16	-1	original-game/CSV/Chara10_桐生歌音.csv	58
10	CFLAG	21	95	original-game/CSV/Chara10_桐生歌音.csv	59
10	CFLAG	22	3106	original-game/CSV/Chara10_桐生歌音.csv	60
10	CFLAG	41	202	original-game/CSV/Chara10_桐生歌音.csv	61
10	CFLAG	170	0	original-game/CSV/Chara10_桐生歌音.csv	62
10	CFLAG	171	9	original-game/CSV/Chara10_桐生歌音.csv	63
10	CFLAG	173	-1	original-game/CSV/Chara10_桐生歌音.csv	64
10	CFLAG	174	99	original-game/CSV/Chara10_桐生歌音.csv	65
10	CFLAG	175	14	original-game/CSV/Chara10_桐生歌音.csv	66
10	CFLAG	176	4	original-game/CSV/Chara10_桐生歌音.csv	67
10	CFLAG	177	7	original-game/CSV/Chara10_桐生歌音.csv	68
10	CFLAG	620	999999	original-game/CSV/Chara10_桐生歌音.csv	69
10	CFLAG	600	4	original-game/CSV/Chara10_桐生歌音.csv	70
10	CFLAG	602	0	original-game/CSV/Chara10_桐生歌音.csv	71
10	CSTR	9	アタシ	original-game/CSV/Chara10_桐生歌音.csv	72
11	BASE	0	1700	original-game/CSV/Chara11_須野郁美.csv	5
11	BASE	1	1600	original-game/CSV/Chara11_須野郁美.csv	6
11	BASE	30	1000	original-game/CSV/Chara11_須野郁美.csv	7
11	BASE	31	100	original-game/CSV/Chara11_須野郁美.csv	8
11	BASE	9	19	original-game/CSV/Chara11_須野郁美.csv	9
11	BASE	11	8	original-game/CSV/Chara11_須野郁美.csv	10
11	BASE	12	16	original-game/CSV/Chara11_須野郁美.csv	11
11	BASE	13	1	original-game/CSV/Chara11_須野郁美.csv	12
11	BASE	20	162	original-game/CSV/Chara11_須野郁美.csv	13
11	BASE	21	49	original-game/CSV/Chara11_須野郁美.csv	14
11	BASE	22	94	original-game/CSV/Chara11_須野郁美.csv	15
11	BASE	23	61	original-game/CSV/Chara11_須野郁美.csv	16
11	BASE	24	91	original-game/CSV/Chara11_須野郁美.csv	17
11	EXP	2	12	original-game/CSV/Chara11_須野郁美.csv	18
11	EXP	10	30	original-game/CSV/Chara11_須野郁美.csv	19
11	ABL	50	1	original-game/CSV/Chara11_須野郁美.csv	20
11	ABL	51	1	original-game/CSV/Chara11_須野郁美.csv	21
11	ABL	52	10	original-game/CSV/Chara11_須野郁美.csv	22
11	ABL	81	9	original-game/CSV/Chara11_須野郁美.csv	23
11	TALENT	0	1	original-game/CSV/Chara11_須野郁美.csv	24
11	TALENT	2	1	original-game/CSV/Chara11_須野郁美.csv	25
11	TALENT	17	1	original-game/CSV/Chara11_須野郁美.csv	26
11	TALENT	23	1	original-game/CSV/Chara11_須野郁美.csv	27
11	TALENT	31	1	original-game/CSV/Chara11_須野郁美.csv	28
11	TALENT	36	1	original-game/CSV/Chara11_須野郁美.csv	29
11	TALENT	43	1	original-game/CSV/Chara11_須野郁美.csv	30
11	TALENT	50	1	original-game/CSV/Chara11_須野郁美.csv	31
11	TALENT	55	1	original-game/CSV/Chara11_須野郁美.csv	32
11	TALENT	61	1	original-game/CSV/Chara11_須野郁美.csv	33
11	TALENT	64	1	original-game/CSV/Chara11_須野郁美.csv	34
11	TALENT	102	1	original-game/CSV/Chara11_須野郁美.csv	35
11	TALENT	114	1	original-game/CSV/Chara11_須野郁美.csv	36
11	TALENT	405	1	original-game/CSV/Chara11_須野郁美.csv	37
11	TALENT	501	1	original-game/CSV/Chara11_須野郁美.csv	38
11	RELATION	5	160	original-game/CSV/Chara11_須野郁美.csv	39
11	RELATION	17	800	original-game/CSV/Chara11_須野郁美.csv	40
11	CFLAG	16	-1	original-game/CSV/Chara11_須野郁美.csv	41
11	CFLAG	41	103	original-game/CSV/Chara11_須野郁美.csv	42
11	CFLAG	170	0	original-game/CSV/Chara11_須野郁美.csv	43
11	CFLAG	171	5	original-game/CSV/Chara11_須野郁美.csv	44
11	CFLAG	173	-1	original-game/CSV/Chara11_須野郁美.csv	45
11	CFLAG	174	9	original-game/CSV/Chara11_須野郁美.csv	46
11	CFLAG	175	3	original-game/CSV/Chara11_須野郁美.csv	47
11	CFLAG	176	0	original-game/CSV/Chara11_須野郁美.csv	48
11	CFLAG	177	7	original-game/CSV/Chara11_須野郁美.csv	49
11	CFLAG	620	300	original-game/CSV/Chara11_須野郁美.csv	50
11	CFLAG	600	8	original-game/CSV/Chara11_須野郁美.csv	51
11	CFLAG	602	0	original-game/CSV/Chara11_須野郁美.csv	52
11	CSTR	9	私	original-game/CSV/Chara11_須野郁美.csv	53
120	BASE	0	1600	original-game/CSV/Chara120_操辻蜂香.csv	5
120	BASE	1	2300	original-game/CSV/Chara120_操辻蜂香.csv	6
120	BASE	30	50000	original-game/CSV/Chara120_操辻蜂香.csv	7
120	BASE	31	250	original-game/CSV/Chara120_操辻蜂香.csv	8
120	BASE	9	14	original-game/CSV/Chara120_操辻蜂香.csv	9
120	BASE	11	2	original-game/CSV/Chara120_操辻蜂香.csv	10
120	BASE	12	15	original-game/CSV/Chara120_操辻蜂香.csv	11
120	BASE	13	4	original-game/CSV/Chara120_操辻蜂香.csv	12
120	BASE	20	168	original-game/CSV/Chara120_操辻蜂香.csv	13
120	BASE	21	49	original-game/CSV/Chara120_操辻蜂香.csv	14
120	BASE	22	90	original-game/CSV/Chara120_操辻蜂香.csv	15
120	BASE	23	59	original-game/CSV/Chara120_操辻蜂香.csv	16
120	BASE	24	84	original-game/CSV/Chara120_操辻蜂香.csv	17
120	ABL	1	1	original-game/CSV/Chara120_操辻蜂香.csv	18
120	ABL	3	1	original-game/CSV/Chara120_操辻蜂香.csv	19
120	ABL	12	5	original-game/CSV/Chara120_操辻蜂香.csv	20
120	ABL	15	5	original-game/CSV/Chara120_操辻蜂香.csv	21
120	ABL	17	5	original-game/CSV/Chara120_操辻蜂香.csv	22
120	ABL	50	10	original-game/CSV/Chara120_操辻蜂香.csv	23
120	ABL	51	4	original-game/CSV/Chara120_操辻蜂香.csv	24
120	ABL	52	6	original-game/CSV/Chara120_操辻蜂香.csv	25
120	ABL	70	5	original-game/CSV/Chara120_操辻蜂香.csv	26
120	ABL	71	5	original-game/CSV/Chara120_操辻蜂香.csv	27
120	ABL	72	5	original-game/CSV/Chara120_操辻蜂香.csv	28
120	ABL	81	2	original-game/CSV/Chara120_操辻蜂香.csv	29
120	EXP	1	20	original-game/CSV/Chara120_操辻蜂香.csv	30
120	EXP	2	5	original-game/CSV/Chara120_操辻蜂香.csv	31
120	EXP	10	5	original-game/CSV/Chara120_操辻蜂香.csv	32
120	EXP	32	5	original-game/CSV/Chara120_操辻蜂香.csv	33
120	EXP	40	100	original-game/CSV/Chara120_操辻蜂香.csv	34
120	EXP	50	110	original-game/CSV/Chara120_操辻蜂香.csv	35
120	EXP	70	200	original-game/CSV/Chara120_操辻蜂香.csv	36
120	EXP	71	500	original-game/CSV/Chara120_操辻蜂香.csv	37
120	EXP	72	300	original-game/CSV/Chara120_操辻蜂香.csv	38
120	EXP	73	100	original-game/CSV/Chara120_操辻蜂香.csv	39
120	TALENT	0	1	original-game/CSV/Chara120_操辻蜂香.csv	40
120	TALENT	2	1	original-game/CSV/Chara120_操辻蜂香.csv	41
120	TALENT	11	1	original-game/CSV/Chara120_操辻蜂香.csv	42
120	TALENT	12	1	original-game/CSV/Chara120_操辻蜂香.csv	43
120	TALENT	15	1	original-game/CSV/Chara120_操辻蜂香.csv	44
120	TALENT	16	1	original-game/CSV/Chara120_操辻蜂香.csv	45
120	TALENT	23	1	original-game/CSV/Chara120_操辻蜂香.csv	46
120	TALENT	28	1	original-game/CSV/Chara120_操辻蜂香.csv	47
120	TALENT	36	1	original-game/CSV/Chara120_操辻蜂香.csv	48
120	TALENT	41	1	original-game/CSV/Chara120_操辻蜂香.csv	49
120	TALENT	45	1	original-game/CSV/Chara120_操辻蜂香.csv	50
120	TALENT	50	1	original-game/CSV/Chara120_操辻蜂香.csv	51
120	TALENT	52	1	original-game/CSV/Chara120_操辻蜂香.csv	52
120	TALENT	56	1	original-game/CSV/Chara120_操辻蜂香.csv	53
120	TALENT	70	1	original-game/CSV/Chara120_操辻蜂香.csv	54
120	TALENT	81	1	original-game/CSV/Chara120_操辻蜂香.csv	55
120	TALENT	87	1	original-game/CSV/Chara120_操辻蜂香.csv	56
120	TALENT	91	1	original-game/CSV/Chara120_操辻蜂香.csv	57
120	TALENT	93	1	original-game/CSV/Chara120_操辻蜂香.csv	58
120	TALENT	99	1	original-game/CSV/Chara120_操辻蜂香.csv	59
120	TALENT	106	1	original-game/CSV/Chara120_操辻蜂香.csv	60
120	TALENT	108	1	original-game/CSV/Chara120_操辻蜂香.csv	61
120	TALENT	111	1	original-game/CSV/Chara120_操辻蜂香.csv	62
120	TALENT	113	1	original-game/CSV/Chara120_操辻蜂香.csv	63
120	TALENT	114	1	original-game/CSV/Chara120_操辻蜂香.csv	64
120	TALENT	117	1	original-game/CSV/Chara120_操辻蜂香.csv	65
120	TALENT	126	1	original-game/CSV/Chara120_操辻蜂香.csv	66
120	TALENT	140	1	original-game/CSV/Chara120_操辻蜂香.csv	67
120	TALENT	182	1	original-game/CSV/Chara120_操辻蜂香.csv	68
120	TALENT	185	1	original-game/CSV/Chara120_操辻蜂香.csv	69
120	TALENT	186	1	original-game/CSV/Chara120_操辻蜂香.csv	70
120	TALENT	203	1	original-game/CSV/Chara120_操辻蜂香.csv	71
120	TALENT	205	1	original-game/CSV/Chara120_操辻蜂香.csv	72
120	TALENT	211	1	original-game/CSV/Chara120_操辻蜂香.csv	73
120	TALENT	221	1	original-game/CSV/Chara120_操辻蜂香.csv	74
120	TALENT	319	1	original-game/CSV/Chara120_操辻蜂香.csv	75
120	TALENT	326	1	original-game/CSV/Chara120_操辻蜂香.csv	76
120	TALENT	414	1	original-game/CSV/Chara120_操辻蜂香.csv	77
120	TALENT	435	1	original-game/CSV/Chara120_操辻蜂香.csv	78
120	TALENT	500	1	original-game/CSV/Chara120_操辻蜂香.csv	79
120	TALENT	503	1	original-game/CSV/Chara120_操辻蜂香.csv	80
120	TALENT	524	1	original-game/CSV/Chara120_操辻蜂香.csv	81
120	TALENT	573	1	original-game/CSV/Chara120_操辻蜂香.csv	82
120	RELATION	0	500	original-game/CSV/Chara120_操辻蜂香.csv	83
120	RELATION	9	10	original-game/CSV/Chara120_操辻蜂香.csv	84
120	RELATION	10	10	original-game/CSV/Chara120_操辻蜂香.csv	85
120	RELATION	11	10	original-game/CSV/Chara120_操辻蜂香.csv	86
120	RELATION	86	10	original-game/CSV/Chara120_操辻蜂香.csv	87
120	RELATION	93	200	original-game/CSV/Chara120_操辻蜂香.csv	88
120	RELATION	97	10	original-game/CSV/Chara120_操辻蜂香.csv	89
120	RELATION	104	10	original-game/CSV/Chara120_操辻蜂香.csv	90
120	RELATION	109	10	original-game/CSV/Chara120_操辻蜂香.csv	91
120	RELATION	216	10	original-game/CSV/Chara120_操辻蜂香.csv	92
120	RELATION	217	10	original-game/CSV/Chara120_操辻蜂香.csv	93
120	RELATION	230	10	original-game/CSV/Chara120_操辻蜂香.csv	94
120	CFLAG	15	0	original-game/CSV/Chara120_操辻蜂香.csv	95
120	CFLAG	16	-1	original-game/CSV/Chara120_操辻蜂香.csv	96
120	CFLAG	41	18	original-game/CSV/Chara120_操辻蜂香.csv	97
120	CFLAG	170	3	original-game/CSV/Chara120_操辻蜂香.csv	98
