path	area	line	sourceLabel	kind	target	dynamic
original-game/ERB/システム関係/INFO.ERB	システム関係	563	SHOW_INFO_MARK	CALL	DECIDE_ABLUP99	False
original-game/ERB/システム関係/INFO.ERB	システム関係	697	SHOW_APPEARACE	CALL	PRINT_HAIRSTYLE	False
original-game/ERB/システム関係/INFO.ERB	システム関係	703	SHOW_APPEARACE	CALL	PRINT_CLOTHTYPE	False
original-game/ERB/システム関係/INFO.ERB	システム関係	724	SHOW_APPEARACE	CALL	PRINT_TATTO	False
original-game/ERB/システム関係/INFO.ERB	システム関係	752	SHOW_APPEARACE	CALL	PRINT_CLOTHTYPE_MAIN2	False
original-game/ERB/システム関係/INFO.ERB	システム関係	791	SHOW_APPEARACE	CALL	VAGINAFORM	False
original-game/ERB/システム関係/INFO.ERB	システム関係	988	SHOW_EQUIP_2	CALL	PRINT_COSTUME	False
original-game/ERB/システム関係/INFORMATION_MASTER.ERB	システム関係	33	PRINT_INFORMATION	CALL	VIDEOSALE_PRINT	False
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	43	PRODUCER_DEBUT	CALL	LABELNAME	False
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	56	PRODUCER_DEBUT	GOTO	INPUT_LOOP_1	False
original-game/ERB/システム関係/LABELNAME.ERB	システム関係	61	PRODUCER_DEBUT	GOTO	INPUT_LOOP_1	False
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	96	LIFE_LIST_NEW	CALL	PRINT_CLOTHTYPE_MAIN2	False
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	104	LIFE_LIST_NEW	CALL	PRINT_CLOTHTYPE_SPECIAL	False
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	182	LIFE_LIST_NEW	GOTO	REFRESH_POINT	False
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	186	LIFE_LIST_NEW	GOTO	REFRESH_POINT	False
original-game/ERB/システム関係/LIFELIST_NEW.ERB	システム関係	192	LIFE_LIST_NEW	GOTO	REFRESH_POINT	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	53	LYCEE_MAIN	CALL	LYCEE_IN	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	55	LYCEE_MAIN	CALL	LYCEE_OUT	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	57	LYCEE_MAIN	CALL	LYCEE_LABO	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	59	LYCEE_MAIN	CALL	LYCEE_LABO_USE	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	63	LYCEE_MAIN	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	105	LYCEE_IN	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	110	LYCEE_IN	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	126	LYCEE_IN	GOTO	INPUT_LOOP_1	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	169	LYCEE_OUT	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	174	LYCEE_OUT	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	191	LYCEE_OUT	GOTO	INPUT_LOOP_1	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	234	LYCEE_LABO_USE	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	239	LYCEE_LABO_USE	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	276	LYCEE_LABO_USE	GOTO	INPUT_LOOP_1	False
original-game/ERB/システム関係/LYCEE.ERB	システム関係	506	LYCEE_LABO	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	6	PRINT_BODYPIERCE	CALL	WEARING_CLOTH_ALL	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	105	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	110	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	117	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	123	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	128	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	133	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	140	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	146	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	187	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	191	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	195	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	213	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	217	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/ORIGINAL.ERB	システム関係	221	WORK_EXP2	CALL	FIGURE_INDENT	False
original-game/ERB/システム関係/OTHER_CALC.ERB	システム関係	62	KILL_TARGET_4COUNT	CALL	キャラ削除	False
original-game/ERB/システム関係/PASSOUT.ERB	システム関係	272	PASSOUT_TEXT	CALL	PASSOUT_MESSAGE	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	14	PLEASE_MAIN	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	22	PLEASE_MAIN	GOTO	INPUT_LOOP_01	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	25	PLEASE_MAIN	GOTO	INPUT_LOOP_01	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	28	PLEASE_MAIN	GOTO	INPUT_LOOP_01	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	130	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	136	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	142	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	150	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	166	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	171	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	179	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	182	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	186	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	190	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	194	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	198	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	203	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	208	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	216	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	228	PLEASE_MAIN	GOTO	INPUTLOOP_NICKNAME	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	230	PLEASE_MAIN	GOTO	INPUTLOOP_NAMEDECIDE	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	232	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	238	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	242	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	245	PLEASE_MAIN	CALL	ARBEIT_MAIN	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	246	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	263	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	268	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	273	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	281	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	293	PLEASE_MAIN	GOTO	INPUTLOOP_CALLME	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	295	PLEASE_MAIN	GOTO	INPUTLOOP_CALLMENAMEDECIDE	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	298	PLEASE_MAIN	GOTO	INPUT_LOOP_01	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	307	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	312	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	318	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	323	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PLEASE.ERB	システム関係	325	PLEASE_MAIN	GOTO	INPUT_LOOP_02	False
original-game/ERB/システム関係/PRINT_OTHERS.ERB	システム関係	37	PRINT_OTHERS	TRYCALLFORM	MISSION_VISIBLE_{(50 + COUNT)}	True
original-game/ERB/システム関係/PROF.ERB	システム関係	22	SHOW_PROF	CALL	PRINT_BOYFRIEND	False
original-game/ERB/システム関係/PROF.ERB	システム関係	78	SHOW_PROF	CALL	PRINT_BOYFRIEND	False
original-game/ERB/システム関係/SEIIN.ERB	システム関係	14	SEIIN_START	CALL	SEIIN_ORGASM	False
original-game/ERB/システム関係/SEIIN.ERB	システム関係	17	SEIIN_START	CALL	SEIIN_CHECK	False
original-game/ERB/システム関係/SEIIN.ERB	システム関係	73	SEIIN_CHECK	CALL	SEIIN_COMPULSION_ORGASM	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	75	CHARA_SALE	CALL	ESTIMATE_CHARA	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	97	CHARA_SALE	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	99	CHARA_SALE	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	101	CHARA_SALE	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	104	CHARA_SALE	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	109	CHARA_SALE	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	120	CHARA_SALE	CALL	SALE_CHARA	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	131	CHARA_SALE	CALL	KILL_TARGET	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	154	KILL_TARGET	CALL	キャラ削除	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	270	SALE_CHARA	CALL	ESTIMATE_CHARA	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	352	SALE_CHARA	CALL	SELF_KOJO	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	353	SALE_CHARA	CALL	EVENT_SELL_AFTER	False
original-game/ERB/システム関係/SELL_CHARA.ERB	システム関係	366	SALE_CHARA	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	10	ACTRESS_INFO	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	15	ACTRESS_INFO	GOTO	INPUT_LOOP_0	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	23	ACTRESS_INFO	GOTO	INPUT_LOOP_0	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	29	ACTRESS_INFO	GOTO	INPUT_LOOP_0	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	34	ACTRESS_INFO	CALL	PRINT_ACTRESS_INFO	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	41	PRINT_ACTRESS_INFO	CALL	ACTRESS_ARTICLE	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	56	PRINT_ACTRESS_INFO	CALL	PRINT_VIDEO_TITLE	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	68	PRINT_ACTRESS_INFO	CALL	PRINT_VIDEO_TITLE_NEW	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	81	PRINT_ACTRESS_INFO	CALL	PRINT_VIDEO_TITLE_REPRESENT	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	88	PRINT_ACTRESS_INFO	CALL	ACTRESS_INFO	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	101	PRINT_ACTRESS_STR	CALL	ACTRESS_ARTICLE	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	115	PRINT_ACTRESS_STR	CALL	PRINT_VIDEO_TITLE	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	127	PRINT_ACTRESS_STR	CALL	PRINT_VIDEO_TITLE_NEW	False
original-game/ERB/システム関係/SHOP_ACTRESS_INFO.ERB	システム関係	140	PRINT_ACTRESS_STR	CALL	PRINT_VIDEO_TITLE_REPRESENT	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	23	CHARA_BUY_NEW	CALL	CHARA_LIST_NEW	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	32	CHARA_BUY_NEW	CALL	CHARA_BUY_SHOW_NEW	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	38	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	43	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	45	CHARA_BUY_NEW	CALL	CHARA_BUY_AFTER	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	51	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	59	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	64	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	71	CHARA_BUY_NEW	CALL	CHARA_MANUAL	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	73	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	80	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	113	CHARA_BUY_NEW	CALL	CHARA_BUY_SETTING	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	116	CHARA_BUY_NEW	CALL	CHARA_BUY_EVENT	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	118	CHARA_BUY_NEW	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_CHARABUY.ERB	システム関係	140	CHARA_BUY_SHOW_NEW	CALL	PRINT_SHOPCHARALIST	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	34	ITEM_SHOP	CALL	SALEITEM_CHECK	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	55	EVENTBUY	CALL	BUY_PLURAL	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	59	EVENTBUY	CALL	USE_ITEM	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	76	EVENTBUY	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	101	EVENTBUY	CALL	TECHNIQUE_OF_MASTER_UP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	106	EVENTBUY	CALL	TECHNIQUE_OF_MASTER	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	108	EVENTBUY	CALL	TECHNIQUE_OF_MASTER_UP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	115	EVENTBUY	CALL	TECHNIQUE_OF_MASTER	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	117	EVENTBUY	CALL	TECHNIQUE_OF_MASTER_UP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	124	EVENTBUY	CALL	TECHNIQUE_OF_MASTER	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	126	EVENTBUY	CALL	TECHNIQUE_OF_MASTER_UP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	132	EVENTBUY	CALL	TECHNIQUE_OF_MASTER	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	360	BUY_PLURAL	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	367	BUY_PLURAL	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	402	USE_ITEM	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	412	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	415	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	418	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	423	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	428	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	443	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	453	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	466	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	481	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	510	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	523	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	537	USE_ITEM	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	550	TECHNIQUE_OF_MASTER	CALL	TECHNIQUE_OF_MASTER_UP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	565	TECHNIQUE_OF_MASTER	CALL	TECHNIQUE_OF_MASTER_UP	False
original-game/ERB/システム関係/SHOP_ITEM.ERB	システム関係	570	TECHNIQUE_OF_MASTER	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	26	SHOW_SHOP	JUMP	ITEM_SHOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	66	SHOW_SHOP	CALL	PRINT_SPECIAL_MASTERNAME	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	83	SHOW_SHOP	CALL	PRINT_OTHERS	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	194	USERSHOP	CALL	CLEAR_SHOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	227	USERSHOP	CALL	BEFORE_TRAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	230	USERSHOP	CALL	CHARA_BUY_NEW	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	238	USERSHOP	CALL	YUUKAKU_TOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	241	USERSHOP	CALL	AV_TOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	244	USERSHOP	CALL	TAILOR_MAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	247	USERSHOP	CALL	HOUMON	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	252	USERSHOP	BEGIN	TURNEND	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	256	USERSHOP	CALL	ENDING_CHECK_2	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	262	USERSHOP	CALL	SHOW_CHALADATA	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	265	USERSHOP	CALL	ABILITY_UP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	268	USERSHOP	CALL	CHARA_SORT	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	271	USERSHOP	CALL	PLEASE_MAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	274	USERSHOP	CALL	LYCEE_MAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	276	USERSHOP	CALL	MISSION_MAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	285	USERSHOP	CALL	SYSTEM_CONFIGURATION	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	288	USERSHOP	CALL	PRINT_ACHIEVEMENT	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	290	USERSHOP	CALL	PRINT_INFORMATION	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	292	USERSHOP	CALL	ACTRESS_LIST	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	294	USERSHOP	CALL	TIPS_MAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	297	USERSHOP	CALL	CHEAT_MAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	300	USERSHOP	CALL	DEBUG_TOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	311	BEFORE_TRAIN	CALL	CHANGE_TARGET	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	315	BEFORE_TRAIN	CALL	SELECT_ASSI	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	318	BEFORE_TRAIN	GOTO	TARGET_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	321	BEFORE_TRAIN	BEGIN	TRAIN	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	330	CHANGE_TARGET	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	337	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	339	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	342	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	347	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	352	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	357	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	362	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	367	CHANGE_TARGET	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	476	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	478	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	481	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	486	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	491	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	496	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	501	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	506	SELECT_ASSI	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	530	SHOW_CHALADATA	CALL	LIFE_LIST_NEW	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	535	SHOW_CHALADATA	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	540	SHOW_CHALADATA	GOTO	INPUT_LOOP	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	569	SHOW_CHALADATA	CALL	HEART_CODE	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	572	SHOW_CHALADATA	CALL	HEART_CODE	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	577	SHOW_CHALADATA	CALL	HEART_CODE	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	580	SHOW_CHALADATA	CALL	HEART_CODE	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	587	SHOW_CHALADATA	CALL	ESTIMATE_CHARA	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	794	SHOW_CHALADATA	CALL	FIRSTKISS_DETAIL	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	800	SHOW_CHALADATA	CALL	LOSTVIRGIN_DETAIL	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	806	SHOW_CHALADATA	CALL	LOSTANALVIRGIN_DETAIL	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	813	SHOW_CHALADATA	CALL	HEART_CODE	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	829	SHOW_CHALADATA	CALL	HEART_CODE	False
original-game/ERB/システム関係/SHOP_MAIN.ERB	システム関係	832	SHOW_CHALADATA	CALL	PRINT_BOYFRIEND	False
