path	area	line	sourceLabelId	sourceLabel	kind	targetRaw	targetLabel	resolution	resolvedTargetIds	resolvedTargets	dynamicPattern	dynamicCandidateCount	text
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	58	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	resolved	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED@original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466		0	CALL PRITRAIN_MESSAGE_CLOTHED
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	60	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRITRAIN_MESSAGE_NOCLOTHES	PRITRAIN_MESSAGE_NOCLOTHES	resolved	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:416:PRITRAIN_MESSAGE_NOCLOTHES	PRITRAIN_MESSAGE_NOCLOTHES@original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:416		0	CALL PRITRAIN_MESSAGE_NOCLOTHES
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	112	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	124	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	148	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123:PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123		0	CALL PRINT_SHOESTYPE_MAIN2
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	168	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	180	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	204	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123:PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123		0	CALL PRINT_SHOESTYPE_MAIN2
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	218	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	230	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	254	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123:PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123		0	CALL PRINT_SHOESTYPE_MAIN2
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	280	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	292	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	320	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	WEARING_CLOTH_ALL	WEARING_CLOTH_ALL	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:246:WEARING_CLOTH_ALL	WEARING_CLOTH_ALL@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:246		0	CALL WEARING_CLOTH_ALL
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	353	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PENISFORM	PENISFORM	resolved	original-game/ERB/システム関係/GENITALFORM.ERB:35:PENISFORM	PENISFORM@original-game/ERB/システム関係/GENITALFORM.ERB:35		0	CALL PENISFORM
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	368	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PENISFORM	PENISFORM	resolved	original-game/ERB/システム関係/GENITALFORM.ERB:35:PENISFORM	PENISFORM@original-game/ERB/システム関係/GENITALFORM.ERB:35		0	CALL PENISFORM
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	381	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:4:PRITRAIN_MESSAGE	PRITRAIN_MESSAGE	CALL	PENISFORM	PENISFORM	resolved	original-game/ERB/システム関係/GENITALFORM.ERB:35:PENISFORM	PENISFORM@original-game/ERB/システム関係/GENITALFORM.ERB:35		0	CALL PENISFORM
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	468	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	480	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	499	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	511	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	530	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	542	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	562	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	574	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	593	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	605	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	626	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	638	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	658	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	670	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	689	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	701	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	721	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	733	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	753	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	765	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	785	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	797	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	818	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	830	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	849	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	861	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	879	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_CLOTHTYPE	PRINT_CLOTHTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33:PRINT_CLOTHTYPE	PRINT_CLOTHTYPE@original-game/ERB/システム関係/衣服/FUNC_CLOTH.ERB:33		0	CALL PRINT_CLOTHTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	891	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE	PRINT_SHOESTYPE	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4:PRINT_SHOESTYPE	PRINT_SHOESTYPE@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:4		0	CALL PRINT_SHOESTYPE
original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB	イベント関係	911	original-game/ERB/イベント関係/EVENT_BEFORETRAIN.ERB:466:PRITRAIN_MESSAGE_CLOTHED	PRITRAIN_MESSAGE_CLOTHED	CALL	PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2	resolved	original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123:PRINT_SHOESTYPE_MAIN2	PRINT_SHOESTYPE_MAIN2@original-game/ERB/システム関係/衣服/FUNC_SHOES.ERB:123		0	CALL PRINT_SHOESTYPE_MAIN2
original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	34	original-game/ERB/イベント関係/EVENT_K.ERB:24:KOJO_MESSAGE_COM	KOJO_MESSAGE_COM	TRYCALLFORM	KOJO_MESSAGE_COM_{NO:TARGET}	KOJO_MESSAGE_COM_{NO:TARGET}	dynamic			KOJO_MESSAGE_COM_	0	TRYCALLFORM KOJO_MESSAGE_COM_{NO:TARGET}
original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	51	original-game/ERB/イベント関係/EVENT_K.ERB:41:KOJO_MESSAGE_PALAMCNG	KOJO_MESSAGE_PALAMCNG	TRYCALLFORM	KOJO_MESSAGE_PALAMCNG_{NO:TARGET}	KOJO_MESSAGE_PALAMCNG_{NO:TARGET}	dynamic			KOJO_MESSAGE_PALAMCNG_	0	TRYCALLFORM KOJO_MESSAGE_PALAMCNG_{NO:TARGET}
original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	66	original-game/ERB/イベント関係/EVENT_K.ERB:58:KOJO_MESSAGE_MARKCNG	KOJO_MESSAGE_MARKCNG	TRYCALLFORM	KOJO_MESSAGE_MARKCNG_{NO:TARGET}	KOJO_MESSAGE_MARKCNG_{NO:TARGET}	dynamic			KOJO_MESSAGE_MARKCNG_	0	TRYCALLFORM KOJO_MESSAGE_MARKCNG_{NO:TARGET}
original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	78	original-game/ERB/イベント関係/EVENT_K.ERB:72:SELF_KOJO	SELF_KOJO	TRYCALLFORM	SELF_KOJO_K{NO:TARGET}	SELF_KOJO_K{NO:TARGET}	dynamic			SELF_KOJO_K	0	TRYCALLFORM SELF_KOJO_K{NO:TARGET}
original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	88	original-game/ERB/イベント関係/EVENT_K.ERB:84:SINGLE_ENDING	SINGLE_ENDING	TRYCALLFORM	SINGLE_ENDING_K{NO:TARGET}	SINGLE_ENDING_K{NO:TARGET}	dynamic			SINGLE_ENDING_K	0	TRYCALLFORM SINGLE_ENDING_K{NO:TARGET}
original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	97	original-game/ERB/イベント関係/EVENT_K.ERB:96:KOJO_LESPLAY	KOJO_LESPLAY	TRYCCALLFORM	KOJO_LESPLAY_{NO:ARG}	KOJO_LESPLAY_{NO:ARG}	dynamic			KOJO_LESPLAY_	0	TRYCCALLFORM KOJO_LESPLAY_{NO:ARG},ARG:1
original-game/ERB/イベント関係/EVENT_K.ERB	イベント関係	99	original-game/ERB/イベント関係/EVENT_K.ERB:96:KOJO_LESPLAY	KOJO_LESPLAY	CALL	MAEKOJO_LESPLAY	MAEKOJO_LESPLAY	resolved	original-game/ERB/イベント関係/EVENT_MAEKOJO.ERB:1:MAEKOJO_LESPLAY	MAEKOJO_LESPLAY@original-game/ERB/イベント関係/EVENT_MAEKOJO.ERB:1		0	CALL MAEKOJO_LESPLAY,ARG,ARG:1
